"No.","Time","Source","Destination","Protocol","Length","Info"
"386","71.775369","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=357172 Ack=259 Win=269 Len=1392 [TCP segment of a reassembled PDU]"
"387","71.775369","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=358564 Ack=259 Win=269 Len=1392 [TCP segment of a reassembled PDU]"
"388","71.776863","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=359956 Ack=259 Win=269 Len=1392 [TCP segment of a reassembled PDU]"
"389","71.776863","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=361348 Ack=259 Win=269 Len=1392 [TCP segment of a reassembled PDU]"
"390","71.776863","157.240.195.56","10.100.102.210","TCP","804","443  >  63730 [PSH, ACK] Seq=362740 Ack=259 Win=269 Len=750 [TCP segment of a reassembled PDU]"
"391","76.937331","157.240.195.56","10.100.102.210","TCP","131","443  >  63388 [PSH, ACK] Seq=12914 Ack=12005 Win=1692 Len=77 [TCP segment of a reassembled PDU]"
"392","78.085877","10.100.102.210","157.240.195.56","TLSv1.2","156","Application Data"
"393","78.271040","157.240.195.56","10.100.102.210","TCP","143","443  >  63388 [PSH, ACK] Seq=12991 Ack=12107 Win=1692 Len=89 [TCP segment of a reassembled PDU]"
"394","79.459221","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=12107 Ack=13080 Win=1032 Len=1392 [TCP segment of a reassembled PDU]"
"395","79.459221","10.100.102.210","157.240.195.56","TCP","1446","63388  >  443 [ACK] Seq=13499 Ack=13080 Win=1032 Len=1392 [TCP segment of a reassembled PDU]"
"396","79.459221","10.100.102.210","157.240.195.56","TLSv1.2","1330","Application Data"
"397","79.703214","157.240.195.56","10.100.102.210","TCP","165","443  >  63388 [PSH, ACK] Seq=13080 Ack=16167 Win=1725 Len=111 [TCP segment of a reassembled PDU]"
"398","80.013019","157.240.195.56","10.100.102.210","TCP","152","443  >  63388 [PSH, ACK] Seq=13191 Ack=16167 Win=1725 Len=98 [TCP segment of a reassembled PDU]"
"399","80.013019","157.240.195.56","10.100.102.210","TCP","149","443  >  63388 [PSH, ACK] Seq=13289 Ack=16167 Win=1725 Len=95 [TCP segment of a reassembled PDU]"
"400","80.018122","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"401","80.023204","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"402","80.060418","157.240.195.56","10.100.102.210","TCP","148","443  >  63388 [PSH, ACK] Seq=13384 Ack=16167 Win=1725 Len=94 [TCP segment of a reassembled PDU]"
"403","80.060418","157.240.195.56","10.100.102.210","TCP","148","443  >  63388 [PSH, ACK] Seq=13478 Ack=16167 Win=1725 Len=94 [TCP segment of a reassembled PDU]"
"404","80.064293","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"405","80.073660","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"406","80.265680","157.240.195.56","10.100.102.210","TCP","912","443  >  63388 [PSH, ACK] Seq=13572 Ack=16542 Win=1725 Len=858 [TCP segment of a reassembled PDU]"
"407","80.360361","10.100.102.210","157.240.195.56","TLSv1.2","145","Application Data"
"408","80.573801","157.240.195.56","10.100.102.210","TCP","148","443  >  63388 [PSH, ACK] Seq=14430 Ack=16633 Win=1725 Len=94 [TCP segment of a reassembled PDU]"
"409","80.578147","10.100.102.210","157.240.195.56","TLSv1.2","147","Application Data"
"410","80.600067","10.100.102.210","157.240.195.56","TLSv1.2","203","[TCP ACKed unseen segment] , Application Data"
"411","80.674930","157.240.195.56","10.100.102.210","TCP","89","443  >  63730 [PSH, ACK] Seq=363490 Ack=408 Win=273 Len=35 [TCP segment of a reassembled PDU]"
"412","80.725912","157.240.195.56","10.100.102.210","TCP","196","443  >  63730 [PSH, ACK] Seq=363525 Ack=408 Win=273 Len=142 [TCP segment of a reassembled PDU]"
"413","80.726441","157.240.195.56","10.100.102.210","TCP","207","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=365059 Ack=408 Win=273 Len=153 [TCP segment of a reassembled PDU]"
"414","80.726441","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=363667 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"415","80.726441","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=366604 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"416","80.726441","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=365212 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"417","80.726441","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=367996 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"418","80.726441","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=369388 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"419","80.726441","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=370780 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"420","80.726441","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=372172 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"421","80.727030","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=374956 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"422","80.727030","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=373564 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"423","80.727030","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=376348 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"424","80.727030","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=377740 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"425","80.727030","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=379132 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"426","80.727030","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=380524 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"427","80.727030","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=381916 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"428","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"429","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"430","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"431","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"432","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"433","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"434","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"435","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"436","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"437","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"438","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"439","80.727030","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"440","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"441","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"442","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"443","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"444","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"445","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"446","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"447","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"448","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"449","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"450","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"451","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"452","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"453","80.727666","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"454","80.728180","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"455","80.728180","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"456","80.728413","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"457","80.728413","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"458","80.728413","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"459","80.728413","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"460","80.728742","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"461","80.729135","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"462","80.729135","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"463","80.729456","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"464","80.729456","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"465","80.731260","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"466","80.731260","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"467","80.731260","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"468","80.731655","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"469","80.731655","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"470","80.731817","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=448732 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"471","80.731817","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=450124 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"472","80.732447","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=452908 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"473","80.732447","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=451516 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"474","80.733369","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=454300 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"475","80.733369","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=455692 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"476","80.733877","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=457084 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"477","80.733877","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=458476 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"478","80.734394","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=459868 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"479","80.734394","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=461260 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"480","80.738192","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=462652 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"481","80.738192","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=464044 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"482","80.738192","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=465436 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"483","80.738192","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=466828 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"484","80.738192","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=468220 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"485","80.738192","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=469612 Ack=408 Win=273 Len=1392 [TCP segment of a reassembled PDU]"
"486","80.738192","157.240.195.56","10.100.102.210","TLSv1.2","1446","Encrypted Handshake Message, Ignored Unknown Record"
"487","80.738192","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"488","80.738192","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"489","80.741184","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"490","80.741184","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"491","80.741184","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"492","80.741184","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"493","80.741184","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"494","80.741184","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"495","80.742458","157.240.195.56","10.100.102.210","TLSv1.2","963","Ignored Unknown Record"
"496","80.981983","157.240.195.56","10.100.102.210","TCP","151","443  >  63388 [PSH, ACK] Seq=14524 Ack=16726 Win=1725 Len=97 [TCP segment of a reassembled PDU]"
"497","80.984136","10.100.102.210","157.240.195.56","TLSv1.2","150","Application Data"
"498","99.041829","10.100.102.210","157.240.195.56","TLSv1.2","123","Application Data"
"499","99.210019","157.240.195.56","10.100.102.210","TCP","125","443  >  63388 [PSH, ACK] Seq=14621 Ack=16891 Win=1725 Len=71 [TCP segment of a reassembled PDU]"
"500","100.936432","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"501","104.723308","157.240.195.56","10.100.102.210","TCP","1446","443  >  63388 [ACK] Seq=14692 Ack=16961 Win=1725 Len=1392 [TCP segment of a reassembled PDU]"
"502","104.723308","157.240.195.56","10.100.102.210","TCP","112","443  >  63388 [PSH, ACK] Seq=16084 Ack=16961 Win=1725 Len=58 [TCP segment of a reassembled PDU]"
"503","104.725061","157.240.195.56","10.100.102.210","TCP","1446","443  >  63388 [ACK] Seq=16142 Ack=16961 Win=1725 Len=1392 [TCP segment of a reassembled PDU]"
"504","104.725061","157.240.195.56","10.100.102.210","TCP","649","443  >  63388 [PSH, ACK] Seq=17534 Ack=16961 Win=1725 Len=595 [TCP segment of a reassembled PDU]"
"505","104.821177","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"506","105.251314","157.240.195.56","10.100.102.210","TCP","1446","443  >  63388 [ACK] Seq=18129 Ack=17050 Win=1725 Len=1392 [TCP segment of a reassembled PDU]"
"507","105.251314","157.240.195.56","10.100.102.210","TCP","175","443  >  63388 [PSH, ACK] Seq=19521 Ack=17050 Win=1725 Len=121 [TCP segment of a reassembled PDU]"
"508","105.251314","157.240.195.56","10.100.102.210","TCP","1446","443  >  63388 [ACK] Seq=19642 Ack=17050 Win=1725 Len=1392 [TCP segment of a reassembled PDU]"
"509","105.251314","157.240.195.56","10.100.102.210","TCP","746","443  >  63388 [PSH, ACK] Seq=21034 Ack=17050 Win=1725 Len=692 [TCP segment of a reassembled PDU]"
"510","105.302582","10.100.102.210","157.240.195.56","TLSv1.2","143","Application Data"
"511","106.543149","10.100.102.210","157.240.195.56","TLSv1.2","92","[TCP ACKed unseen segment] , Application Data"
"512","106.606157","157.240.195.56","10.100.102.210","TLSv1.2","89","Application Data"
"513","106.736352","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"514","106.736352","157.240.195.56","10.100.102.210","TLSv1.2","947","Ignored Unknown Record"
"515","107.154345","10.100.102.210","157.240.195.56","TLSv1.2","204","[TCP ACKed unseen segment] , Application Data"
"516","107.247853","157.240.195.56","10.100.102.210","TLSv1.2","89","Application Data"
"517","107.250677","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=492742 Ack=596 Win=277 Len=1392 [TCP segment of a reassembled PDU]"
"518","107.250677","157.240.195.56","10.100.102.210","TLSv1.2","1446","Application Data"
"519","107.251519","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=508054 Ack=596 Win=277 Len=1392 [TCP segment of a reassembled PDU]"
"520","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"521","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"522","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"523","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"524","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"525","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"526","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"527","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"528","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"529","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"530","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"531","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"532","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"533","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"534","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"535","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"536","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"537","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"538","107.251519","157.240.195.56","10.100.102.210","TLSv1.2","950","Ignored Unknown Record"
"539","107.614056","10.100.102.210","157.240.195.56","TLSv1.2","204","[TCP ACKed unseen segment] , Application Data"
"540","107.686405","157.240.195.56","10.100.102.210","TLSv1.2","89","Application Data"
"541","107.686632","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=549353 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"542","107.686632","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=552137 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"543","107.689660","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=556313 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"544","107.689660","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=553529 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"545","107.689660","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=554921 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"546","107.689660","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=557705 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"547","107.689660","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=559097 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"548","107.689660","157.240.195.56","10.100.102.210","TLSv1.2","1446","Change Cipher Spec, Ignored Unknown Record"
"549","107.689660","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"550","107.689660","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"551","107.691119","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"552","107.691119","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"553","107.691119","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"554","107.691119","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"555","107.691119","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"556","107.691119","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"557","107.691119","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"558","107.691560","157.240.195.56","10.100.102.210","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"559","107.691780","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"560","107.691780","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"561","107.691780","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"562","107.695119","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"563","107.695119","157.240.195.56","10.100.102.210","TLSv1.2","1446","Ignored Unknown Record"
"564","107.695119","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=589721 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"565","107.697023","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=593897 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"566","107.697023","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=591113 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"567","107.697284","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=592505 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"568","107.697284","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=595289 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"569","107.697284","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=598073 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"570","107.697284","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=596681 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"571","107.697284","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=602249 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"572","107.697284","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=600857 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"573","107.697284","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=599465 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"574","107.697642","157.240.195.56","10.100.102.210","TCP","1315","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=605033 Ack=746 Win=282 Len=1261 [TCP segment of a reassembled PDU]"
"575","107.697642","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63730 [ACK] Seq=603641 Ack=746 Win=282 Len=1392 [TCP segment of a reassembled PDU]"
"576","107.913729","157.240.195.56","10.100.102.210","TCP","245","443  >  63388 [PSH, ACK] Seq=21726 Ack=17139 Win=1725 Len=191 [TCP segment of a reassembled PDU]"
"577","107.920180","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"578","108.325121","157.240.195.56","10.100.102.210","TCP","323","[TCP Previous segment not captured] 443  >  63388 [PSH, ACK] Seq=23309 Ack=17234 Win=1725 Len=269 [TCP segment of a reassembled PDU]"
"579","108.325121","157.240.195.56","10.100.102.210","TCP","1446","[TCP Out-Of-Order] 443  >  63388 [ACK] Seq=21917 Ack=17234 Win=1725 Len=1392 [TCP segment of a reassembled PDU]"
"580","108.386845","10.100.102.210","157.240.195.56","TLSv1.2","144","Application Data"
"581","108.783954","157.240.195.56","10.100.102.210","TCP","150","443  >  63388 [PSH, ACK] Seq=23578 Ack=17324 Win=1725 Len=96 [TCP segment of a reassembled PDU]"
"582","108.787365","10.100.102.210","157.240.195.56","TLSv1.2","149","Application Data"
"583","109.036566","10.100.102.210","157.240.195.56","TLSv1.2","124","Application Data"
"584","109.190032","10.100.102.210","157.240.195.56","TLSv1.2","197","[TCP ACKed unseen segment] , Application Data"
"585","109.303167","157.240.195.56","10.100.102.210","TCP","89","443  >  63730 [PSH, ACK] Seq=606294 Ack=889 Win=286 Len=35 [TCP segment of a reassembled PDU]"
"586","109.303167","157.240.195.56","10.100.102.210","TCP","272","443  >  63730 [PSH, ACK] Seq=606329 Ack=889 Win=286 Len=218 [TCP segment of a reassembled PDU]"
"587","109.303167","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=606547 Ack=889 Win=286 Len=1392 [TCP segment of a reassembled PDU]"
"588","109.303167","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=607939 Ack=889 Win=286 Len=1392 [TCP segment of a reassembled PDU]"
"589","109.303167","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [PSH, ACK] Seq=609331 Ack=889 Win=286 Len=1392 [TCP segment of a reassembled PDU]"
"590","109.303167","157.240.195.56","10.100.102.210","TCP","1446","443  >  63730 [ACK] Seq=610723 Ack=889 Win=286 Len=1392 [TCP segment of a reassembled PDU]"
"591","109.303167","157.240.195.56","10.100.102.210","TCP","1446","[TCP Previous segment not captured] 443  >  63730 [PSH, ACK] Seq=613507 Ack=889 Win=286 Len=1392 [TCP segment of a reassembled PDU]"
